episode,season,scene_id,location,speaker,normalized_speaker,line,conversation_turn
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Of course, you do. Claire, what do you— what do you expect from me, all right? I'm flailing here. A dead guy— A guy I witnessed burned to death, is somehow back in Hell's Kitchen. All right? On top of that, Frank Castle kills the DA, and Wilson Fisk runs the prison that I sent him to.",50
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,How do you know that?,51
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,I went there.,52
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Busy boy.,53
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Oh, jeez. I thought it could work. I did. The law— But it feels useless. Everything I do just gets undone.",54
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,You're talking to someone who patches up the same three crackheads every night. I understand what it's like to be pulled in a hundred different directions at once.,55
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Not like this. I'm done, Claire. No more law. No more friends. At best, they're a distraction. At worst— I put them in jeopardy. From now on, I need to focus.",56
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"You may feel like you are a ship lost at sea, but if you isolate like this, then you really will be. You're cutting off your own anchor.",57
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,Yeah.,58
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"And every minute that you spend standing, hiding in this suit of armor, the more separate you become from the very things that you wanna protect. Your friend is in a hospital bed downstairs. Stop playing the loneliest little soldier, and come downstairs. Be a human being and come say ""hi."" That's all you gotta do. Come on. Matt?",59
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,Thanks for the coffee.,60
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,COP,Cop,Clear. You live alone?,61
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,"You wanna ask me out, or you wanna wait outside?",62
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,Officers? Hello?,63
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,"Hands on your head, Frank.",64
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,I mean it.,65
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,FRANK,Frank,It wasn't me.,66
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,"Hands on your head or I will unload this thing, I swear to Christ!",67
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,FRANK,Frank,It wasn't me. Do it.,68
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,Okay. Okay. Hey.,69
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,Jesus Christ!,70
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,FRANK,Frank,You believe me now?,71
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,KAREN,Karen,I believe you. I believe you.,72
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,FRANK,Frank,Okay.,73
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,FRANK,Frank,"You gotta get out of here. Stay low. Go, stay low.",74
S02E10,2,S02E10_SCENE_7,PRISON - FISK'S CELL,FISK,Fisk,Miguel?,1
S02E10,2,S02E10_SCENE_7,PRISON - FISK'S CELL,MIGUEL,Miguel,"Yes, Mr. Fisk?",2
S02E10,2,S02E10_SCENE_7,PRISON - FISK'S CELL,FISK,Fisk,I'd like you to call Mr. Donovan. I'd like to reexamine Matthew Murdock's files.,3
S02E10,2,S02E10_SCENE_7,PRISON - FISK'S CELL,MIGUEL,Miguel,"Yes, sir.",4
S02E10,2,S02E10_SCENE_8,ELEKTRA'S HOTEL ROOM,ELEKTRA,Elektra,"Listen to me, asshole. I don't care what the Hand wants, with me or anyone else. This is not my war.",1
S02E10,2,S02E10_SCENE_8,ELEKTRA'S HOTEL ROOM,ASSASSIN,Assassin,The Hand didn't send me.,2
S02E10,2,S02E10_SCENE_8,ELEKTRA'S HOTEL ROOM,ASSASSIN,Assassin,Stick did.,3
S02E10,2,S02E10_SCENE_9,METRO-GENERAL HOSPITAL - CORRIDOR,CLAIRE,Claire,Great. Now what?,1
S02E10,2,S02E10_SCENE_9,METRO-GENERAL HOSPITAL - CORRIDOR,NURSE,Nurse,Hey. What are you—,2
S02E10,2,S02E10_SCENE_9,METRO-GENERAL HOSPITAL - CORRIDOR,CLAIRE,Claire,"Oh, my God. What did you—",3
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,CLAIRE,Claire,"Now, watch out. One of them killed his father with a scalpel. I don't know about the rest, but don't take any chances. We just need to quarantine them until the cops can—",1
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,LOUISA,Louisa,"Claire— Oh, my God!",2
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,LOUISA,Louisa,What the hell?,3
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,CLAIRE,Claire,Temple!,4
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,CLAIRE,Claire,No! Louisa!,5
S02E11,2,S02E11_SCENE_1,METRO-GENERAL HOSPITAL - NIGHT,DANIEL,Daniel,Don't let him take us back down there.,6
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,"So, there's this organization. Its members believe in some pretty strange shit. And they have deep pockets, even deeper connections all over Hell's Kitchen.",1
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,Like a cult?,2
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,"It's kinda hard to explain. They call themselves the Hand. Nobu's one of them. Those killers who attacked us, I think they work for him.",3
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,Why did they want those patients back?,4
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,"Honestly, I don't know.",5
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,"That candle that you're burning at both ends? Sooner or later, it's gonna fizzle out.",6
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,I'm fine. Really.,7
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,"You know the problem with martyrs? The good ones end up dead. You know, it's— it's one thing to try to take on the mob, or to block some shady real estate deal. But this stuff?",8
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,Those people just killed your friend.,9
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,I know!,10
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,"I can't just let that happen, Claire. Not in my city.",11
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,"It's not your city anymore! Matt, admit you're in over your head. There's no shame in that.",12
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,"Yeah? When? Oh— I'll be right down. Thanks. Hey, I gotta go. It's important.",13
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,Okay.,14
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,MATT,Matt,Really am sorry.,15
S02E11,2,S02E11_SCENE_2,METRO-GENERAL HOSPITAL - ROOFTOP,CLAIRE,Claire,So am I.,16
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,We're almost done.,1
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Thanks.,2
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,Just want to go over your statement one more time. You're sure you didn't see anything unusual outside your apartment?,3
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Not that I remember. And the man who blindsided the two officers, you couldn't tell if it was Castle?",4
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,"Like I said in my statement, when the shooting began, I hit the decks and stayed there. I didn't see anything.",5
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Smart. Powell, I think we're good. Go ahead and pull your car around.",6
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Are you okay?,7
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,It's been a long night.,8
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Have there been any developments?,9
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,"Besides making sure Castle's face is plastered across every TV channel and newspaper? The DA and the medical examiner are dead, the same asshole takes a shot at you, and so far nobody in this entire city's seen a damn thing. I'm... I'm sorry. That wasn't, uh, very professional.",10
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Mmm. Like you said, it's been a long night.",11
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,"We'll nail him. Until then, I'm just glad you agreed to accept police protection.",12
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,I appreciate the offer.,13
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,"All right, the car's outside. Powell and Reed will escort you to a safe location. We'll keep someone posted outside, 24/7.",14
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Right.,15
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MAHONEY,Mahoney,"If you remember anything, anything— you know where to find me.",16
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Sorry, he's, uh— Can you give me a minute? Thanks. Matt.",17
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,Karen.,18
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,What are you doing here?,19
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,Brett reached out. Someone shot at you?,20
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Yeah, it's— it's okay. I'm fine.",21
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,Why didn't you call me?,22
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Would you have answered? Look, Matt, I know that you mean well, but I can take care of myself.",23
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,"No, you can't, Karen. Not if Frank Castle wants you dead. No one can.",24
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"You're right! You're right! Castle's dangerous, and maybe I can't handle this, but I don't want your help.",25
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,What's going on with you? What are you holding back?,26
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Frank didn't do this, okay? Matter of fact, he saved me.",27
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,What?,28
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"He was at my apartment last night. And if he hadn't been watching the place, I'd be dead. Except the cops have it all wrong. Frank didn't kill Reyes. But whoever did knew that Frank would take the blame, and what do you know, every cop in New York City wants Punisher's head on a stick.",29
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,You told this to the police?,30
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,No.,31
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,"Great! Lying to the cops. Smart, Karen.",32
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"But that's my problem, not yours. Frank thinks he can find this guy faster than the NYPD, and, honestly, I agree with him. He saved my life and he asked me for time. I— I owe him that much.",33
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,"Not saying I'm going along with this, but if Castle's not the shooter, who is?",34
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Everything points back to the Central Park sting. That's where everything fell apart. What Reyes mentioned.,35
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,This Blacksmith?,36
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Mmm-hmm. Right. Frank has a source in prison. Turns out the DA was right, that the Blacksmith arranged the meet.",37
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,Why would the Blacksmith come after you?,38
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,I've been working with Ellison at the Bulletin.,39
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,"Yep. Yeah, that'll be it. When— when, when did this start?",40
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Ever since the trial. When I was trying to find evidence for the Castle case. We were looking into the Central Park shootings, and I guess we're getting too close.",41
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,Then you need to back off.,42
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"No, Matt.",43
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,"You need to back off! This is not a game, Karen. This is dangerous.",44
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Right, well, so was working at Nelson and Murdock. I— The cops have offered me protection and I'm— I'm taking it. So you don't have to worry. I'm— I'm fine. Look, I'm gonna— I'm gonna go.",45
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,MATT,Matt,I'm gonna come with you—,46
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"No! Matt, I'm— I'm not yours to protect.",47
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,OFFICER,Officer,"Room's been checked, it's clear. You need anything, anything at all, we'll be just outside.",48
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Okay, thanks. What I need is about 12 hours' sleep.",49
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"You said you'd bring a car, not steal mine.",50
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,FRANK,Frank,It's a good song. We used to sing along to that. Imagine me doing that.,51
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,I inherited the tapes with the car.,52
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,FRANK,Frank,"Hey— Look, maybe you don't wanna be here, mmm?",53
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,"Gotta say, I'm having second thoughts. I'm not a lawyer. I'm not protected by attorney-client privilege. Lying to the cops, that makes me an accessory.",54
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,FRANK,Frank,"Okay. So, walk away. Go.",55
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,KAREN,Karen,Blacksmith already tried to get me once. I really don't wanna give him a second chance.,56
S02E11,2,S02E11_SCENE_3,KAREN'S APARTMENT BUILDING,FRANK,Frank,He's not gonna get it.,57
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"Hello, Mr. Nelson. You decent? Oh, boo. I was hoping to catch an eyeful.",1
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,No such luck.,2
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"It's a Foggy Bear. Calm down, I also brought you this.",3
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"There's a, uh, lot of extra security out there. Oh. Anything going on I should know about?",4
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,"Um, I don't know. I heard a hell of a lot of noise last night. You didn't see Matt on the way in, did you?",5
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"Sorry. So, how are you, really?",6
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,Peachy. I'm in the hospital with a hole in my arm and Nelson-Murdock's kaput. They say it comes in threes. Next you're gonna tell me Josie's burnt down.,7
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"Wouldn't be the worst thing in the world. But actually, I'm here to present you with a new opportunity. People around town have been talking about you.",8
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,About how I blew the trial of the century?,9
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"Give yourself more credit. Your opening statement set the tone for the trial. Which, if Castle hadn't been such a lunatic, you might've actually won. Some are saying it was impressive.",10
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,I lost the case. My firm imploded.,11
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"And now you're a free agent. You can finally be your own man. What you might consider a failure could actually be something else. A new beginning. I knew you were gonna be sensitive about this. That's what I like about you. I'm just asking if it would be okay, in the near future, for me to set up a meeting.",12
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,Where?,13
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,All in time. I need to float your name first.,14
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,Float my name?,15
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,"Well, I might've already done that. And I got a very positive response. Just promise me you'll keep an open mind?",16
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FOGGY,Foggy,Okay.,17
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,MARCI,Marci,Okay. Good.,18
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,You need something from the car?,19
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,Yeah. Evidence I collected on the Blacksmith.,20
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,Yeah.,21
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,Some of it Ben Urich had gathered for a story he was working on when he died.,22
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,"Ben Urich. The reporter. Yeah, I heard about that.",23
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,I think I know who killed him.,24
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,Yeah?,25
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,Wilson Fisk. But I can't prove it.,26
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,"Yeah, well, guys like that, they think they're untouchable. And maybe they are.",27
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,How do you... How do you do it?,28
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,What?,29
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,KAREN,Karen,Just keep going?,30
S02E11,2,S02E11_SCENE_4,METRO-GENERAL HOSPITAL - FOGGY'S ROOM,FRANK,Frank,One step at a time. You just gotta keep moving forward. That's all there is to it.,31
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,"I don't believe I've had the pleasure of making your acquaintance, Mr. Castle.",1
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,Madame Gao.,2
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,"You've been busy. I admire your efficiency, though not your methods.",3
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,I'm looking for the Blacksmith.,4
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,Why would I help you?,5
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,"Because he's bad for business. And as far as territories go, New York is only one of mine. I could have 100 cops here in an hour.",6
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,"I've grown bored with tea. However, it does seem that our interests have momentarily aligned.",7
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,The heroin being imported by the Blacksmith is the purest I've seen. He's also ruthless. His crew has been systematically eliminating my chemists and street dealers. I can end it tonight. But I need a place to start. My sources tell me his product come in by ship.,8
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,Which pier?,9
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,If I knew that this conversation wouldn't be necessary.,10
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,That's not a lot to go on.,11
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,You can be sure his goods will be well-guarded by professionals clearly more capable than my own.,12
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,"Thanks, Madame Gao.",13
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,GAO,Gao,But I fear that the path you've chosen isn't going to be an easy one.,14
S02E11,2,S02E11_SCENE_5,MADAME GAO'S HEADQUARTERS,FRANK,Frank,"Yeah, it never is.",15
S02E11,2,S02E11_SCENE_6,METRO-GENERAL HOSPITAL - ADMINISTRATOR'S OFFICE,ADMINISTRATOR,Administrator,So?,1
